id,utility_function,utility_threshold,privacy_threshold,transformation,outcome_type,solution_no,original_twct,original_avgw,perturbed_twct,perturbed_avgw,privacy_loss,time_found
747,calculate_twct,0.005,0.01,SWAP_ALL_PROC,empty,1,6044,221.52631578947367,6056,221.8421052631579,0,0.13831019401550293
317,calculate_twct,0.005,0.01,SWAP_ALL_PROC,timeout,,736,5.5,,,,300
692,calculate_twct,0.005,0.01,SWAP_ALL_PROC,empty,1,2280,52.75,2282,52.5,0,6.103520631790161
425,calculate_twct,0.005,0.01,SWAP_ALL_PROC,timeout,,842,35.75,,,,300
313,calculate_twct,0.005,0.01,SWAP_ALL_PROC,timeout,,2737,45.6,,,,300
159,calculate_twct,0.005,0.01,SWAP_ALL_PROC,timeout,,4364,127.0,,,,300
928,calculate_twct,0.005,0.01,SWAP_ALL_PROC,timeout,,236,2.4,,,,300
815,calculate_twct,0.005,0.01,SWAP_ALL_PROC,empty,1,4040,112.1875,4040,112.1875,0,0.7779648303985596
241,calculate_twct,0.005,0.01,SWAP_ALL_PROC,empty,1,696,19.4,696,19.4,0,0.1139671802520752
421,calculate_twct,0.005,0.01,SWAP_ALL_PROC,timeout,,1537,18.142857142857142,,,,300
576,calculate_twct,0.005,0.01,SWAP_ALL_PROC,empty,1,4800,71.72222222222223,4811,72.11111111111111,0,33.82618856430054
506,calculate_twct,0.005,0.01,SWAP_ALL_PROC,timeout,,6629,88.125,,,,300
674,calculate_twct,0.005,0.01,SWAP_ALL_PROC,empty,1,2657,97.11111111111111,2657,97.11111111111111,0,0.11372065544128418
234,calculate_twct,0.005,0.01,SWAP_ALL_PROC,timeout,,11078,202.13333333333333,,,,300
143,calculate_twct,0.005,0.01,SWAP_ALL_PROC,empty,1,8501,124.125,8537,124.5,0,1.492156744003296
5,calculate_twct,0.005,0.01,SWAP_ALL_PROC,timeout,,1891,42.0,,,,300
934,calculate_twct,0.005,0.5,SWAP_ALL,timeout,,1804,39.76923076923077,,,,300
145,calculate_twct,0.005,0.5,SWAP_ALL,timeout,,4185,36.54545454545455,,,,300
99,calculate_twct,0.005,0.5,SWAP_ALL,timeout,,1867,133.875,,,,300
660,calculate_twct,0.005,0.5,SWAP_ALL,exhausted,,641,15.0,,,,11.14117693901062
105,calculate_twct,0.005,0.5,SWAP_ALL,empty,1,4423,51.375,4423,51.375,0,0.2778892517089844
989,calculate_twct,0.005,0.5,SWAP_ALL,empty,1,10228,177.1,10245,177.7,0,2.9131221771240234
677,calculate_twct,0.005,0.5,SWAP_ALL,timeout,,1755,35.333333333333336,,,,300
853,calculate_twct,0.005,0.5,SWAP_ALL,empty,1,5128,73.17647058823529,5140,73.29411764705883,0,0.2932288646697998
69,calculate_twct,0.005,0.5,SWAP_ALL,timeout,,4318,120.53333333333333,,,,300
530,calculate_twct,0.005,0.5,SWAP_ALL,empty,1,1245,39.0,1249,39.23529411764706,0,1.2407808303833008
286,calculate_twct,0.005,0.5,SWAP_ALL,exhausted,,1245,17.666666666666668,,,,42.45639085769653
813,calculate_twct,0.005,0.5,SWAP_ALL,timeout,,4368,64.26666666666667,,,,300
687,calculate_twct,0.005,0.5,SWAP_ALL,timeout,,1165,24.916666666666668,,,,300
228,calculate_twct,0.005,0.5,SWAP_ALL,timeout,,2530,29.666666666666668,,,,300
986,calculate_twct,0.005,0.5,SWAP_ALL,empty,1,446,4.2,446,4.2,0,0.648486852645874
701,calculate_twct,0.005,0.5,SWAP_ALL,empty,1,2525,76.72222222222223,2535,77.27777777777777,0,0.9185497760772705
754,calculate_twct,0.005,0.5,SWAP_ALL,timeout,,2652,83.91666666666667,,,,300
683,calculate_twct,0.005,0.5,SWAP_ALL,timeout,,1541,27.615384615384617,,,,300
817,calculate_twct,0.005,0.5,SWAP_ALL,timeout,,639,15.857142857142858,,,,300
391,calculate_twct,0.005,0.5,SWAP_ALL,non-empty,1,308,2.6666666666666665,308,2.6666666666666665,0.46843853820598,6.390082120895386
141,calculate_twct,0.005,0.5,SWAP_ALL,timeout,,3791,70.66666666666667,,,,300
