id,utility_function,utility_threshold,privacy_threshold,transformation,outcome_type,solution_no,original_twct,original_avgw,perturbed_twct,perturbed_avgw,privacy_loss,time_found
729,calculate_avg_wait_time,0.005,0.01,ALT_MOVE_PROC,empty,1,2600,62.625,2624,62.5,0,0.10198116302490234
892,calculate_avg_wait_time,0.005,0.01,ALT_MOVE_PROC,empty,1,8727,298.4117647058824,8727,298.4117647058824,0,0.05179309844970703
950,calculate_avg_wait_time,0.005,0.01,ALT_MOVE_PROC,timeout,,1077,47.46153846153846,,,,300
459,calculate_avg_wait_time,0.005,0.01,ALT_MOVE_PROC,timeout,,3191,38.0,,,,300
613,calculate_avg_wait_time,0.005,0.01,ALT_MOVE_PROC,timeout,,618,10.0,,,,300
947,calculate_avg_wait_time,0.005,0.01,ALT_MOVE_PROC,empty,1,953,47.0,953,47.0,0,0.1481015682220459
887,calculate_avg_wait_time,0.005,0.01,ALT_MOVE_PROC,timeout,,4402,39.875,,,,300
954,calculate_avg_wait_time,0.005,0.01,ALT_MOVE_PROC,timeout,,3119,54.07692307692308,,,,300
125,calculate_avg_wait_time,0.005,0.01,ALT_MOVE_PROC,timeout,,4583,48.90909090909091,,,,300
883,calculate_avg_wait_time,0.005,0.01,ALT_MOVE_PROC,timeout,,2217,54.23529411764706,,,,300
53,calculate_avg_wait_time,0.005,0.01,ALT_MOVE_PROC,empty,1,849,12.0,1020,12.0,0,3.6783125400543213
122,calculate_avg_wait_time,0.005,0.01,ALT_MOVE_PROC,empty,1,457,9.75,459,9.75,0,2.3818845748901367
617,calculate_avg_wait_time,0.005,0.01,ALT_MOVE_PROC,timeout,,4413,96.94444444444444,,,,300
730,calculate_avg_wait_time,0.005,0.01,ALT_MOVE_PROC,timeout,,2207,73.55555555555556,,,,300
873,calculate_avg_wait_time,0.005,0.01,ALT_MOVE_PROC,timeout,,384,13.2,,,,300
517,calculate_avg_wait_time,0.005,0.01,ALT_MOVE_PROC,empty,1,1326,37.21052631578947,1332,37.36842105263158,0,0.06435680389404297
248,calculate_avg_wait_time,0.005,0.01,ALT_MOVE_PROC,timeout,,4566,36.75,,,,300
297,calculate_avg_wait_time,0.005,0.01,ALT_MOVE_PROC,timeout,,2136,50.5,,,,300
550,calculate_avg_wait_time,0.005,0.01,ALT_MOVE_PROC,empty,1,1155,49.625,1241,49.75,0,7.074885129928589
472,calculate_avg_wait_time,0.005,0.01,ALT_MOVE_PROC,timeout,,720,32.875,,,,300
638,calculate_avg_wait_time,0.005,0.01,ALT_MOVE_PROC,timeout,,865,41.8,,,,300
340,calculate_avg_wait_time,0.005,0.01,ALT_MOVE_PROC,timeout,,2614,27.22222222222222,,,,300
833,calculate_avg_wait_time,0.005,0.01,ALT_MOVE_PROC,empty,1,3583,67.78947368421052,3618,68.0,0,0.8554282188415527
788,calculate_avg_wait_time,0.005,0.01,ALT_MOVE_PROC,empty,1,4047,45.63157894736842,4079,45.68421052631579,0,1.2718133926391602
482,calculate_avg_wait_time,0.005,0.01,ALT_MOVE_PROC,timeout,,497,14.333333333333334,,,,300
267,calculate_avg_wait_time,0.005,0.01,ALT_MOVE_PROC,timeout,,2323,28.571428571428573,,,,300
268,calculate_avg_wait_time,0.005,0.01,ALT_MOVE_PROC,empty,1,3944,50.0,3975,50.1578947368421,0,0.40467381477355957
14,calculate_avg_wait_time,0.005,0.01,ALT_MOVE_PROC,empty,1,2381,63.35,2386,63.6,0,0.28041672706604004
787,calculate_avg_wait_time,0.005,0.01,ALT_MOVE_PROC,empty,1,4637,82.88235294117646,4643,82.76470588235294,0,1.5182480812072754
555,calculate_avg_wait_time,0.005,0.01,ALT_MOVE_PROC,timeout,,1867,22.0625,,,,300
13,calculate_avg_wait_time,0.005,0.01,ALT_MOVE_PROC,timeout,,7862,190.35,,,,300
858,calculate_avg_wait_time,0.005,0.01,ALT_MOVE_PROC,timeout,,13729,301.8333333333333,,,,300
263,calculate_avg_wait_time,0.005,0.01,ALT_MOVE_PROC,timeout,,5281,76.47058823529412,,,,300
486,calculate_avg_wait_time,0.005,0.01,ALT_MOVE_PROC,timeout,,6020,246.42105263157896,,,,300
354,calculate_avg_wait_time,0.005,0.01,ALT_MOVE_PROC,empty,1,5476,151.6,5476,151.6,0,0.04840874671936035
17,calculate_avg_wait_time,0.005,0.01,ALT_MOVE_PROC,timeout,,1602,26.77777777777778,,,,300
551,calculate_avg_wait_time,0.005,0.01,ALT_MOVE_PROC,timeout,,913,46.3,,,,300
9,calculate_avg_wait_time,0.005,0.01,ALT_MOVE_PROC,timeout,,2453,47.54545454545455,,,,300
476,calculate_avg_wait_time,0.005,0.01,ALT_MOVE_PROC,timeout,,2339,126.6923076923077,,,,300
293,calculate_avg_wait_time,0.005,0.01,ALT_MOVE_PROC,timeout,,1517,57.125,,,,300
344,calculate_avg_wait_time,0.005,0.01,ALT_MOVE_PROC,timeout,,4070,112.7,,,,300
559,calculate_avg_wait_time,0.005,0.01,ALT_MOVE_PROC,timeout,,868,8.875,,,,300
713,calculate_avg_wait_time,0.005,0.01,ALT_MOVE_PROC,timeout,,915,32.666666666666664,,,,300
987,calculate_avg_wait_time,0.005,0.01,ALT_MOVE_PROC,timeout,,698,19.066666666666666,,,,300
434,calculate_avg_wait_time,0.005,0.01,ALT_MOVE_PROC,empty,1,3518,177.4,3530,177.8,0,0.03981733322143555
850,calculate_avg_wait_time,0.005,0.01,ALT_MOVE_PROC,timeout,,586,11.916666666666666,,,,300
303,calculate_avg_wait_time,0.005,0.01,ALT_MOVE_PROC,empty,1,1851,75.66666666666667,1881,75.66666666666667,0,13.492308616638184
882,calculate_avg_wait_time,0.005,0.01,ALT_MOVE_PROC,empty,1,350,9.636363636363637,370,9.636363636363637,0,0.25071239471435547
958,calculate_avg_wait_time,0.005,0.01,ALT_MOVE_PROC,empty,1,4697,91.65,4697,91.65,0,0.0721743106842041
106,calculate_avg_wait_time,0.005,0.01,ALT_MOVE_PROC,timeout,,7145,165.2,,,,300
977,calculate_avg_wait_time,0.005,0.01,ALT_MOVE_PROC,timeout,,2146,40.0,,,,300
634,calculate_avg_wait_time,0.005,0.01,ALT_MOVE_PROC,timeout,,7870,145.1578947368421,,,,300
736,calculate_avg_wait_time,0.005,0.01,ALT_MOVE_PROC,empty,1,2663,39.785714285714285,2666,39.857142857142854,0,0.09208440780639648
1,calculate_avg_wait_time,0.005,0.01,ALT_MOVE_PROC,timeout,,1753,39.81818181818182,,,,300
230,calculate_avg_wait_time,0.005,0.01,ALT_MOVE_PROC,empty,1,4608,209.41666666666666,4608,209.41666666666666,0,0.033443450927734375
973,calculate_avg_wait_time,0.005,0.01,ALT_MOVE_PROC,timeout,,1868,16.5,,,,300
102,calculate_avg_wait_time,0.005,0.01,ALT_MOVE_PROC,timeout,,557,37.25,,,,300
348,calculate_avg_wait_time,0.005,0.01,ALT_MOVE_PROC,timeout,,3167,68.85714285714286,,,,300
507,calculate_avg_wait_time,0.005,0.01,ALT_MOVE_PROC,empty,1,8226,273.5,8228,273.55,0,0.08230257034301758
5,calculate_avg_wait_time,0.005,0.01,ALT_MOVE_PROC,timeout,,1075,41.2,,,,300
864,calculate_avg_wait_time,0.005,0.01,ALT_MOVE_PROC,empty,1,224,5.222222222222222,239,5.222222222222222,0,2.5752525329589844
630,calculate_avg_wait_time,0.005,0.01,ALT_MOVE_PROC,timeout,,2595,42.42857142857143,,,,300
983,calculate_avg_wait_time,0.005,0.01,ALT_MOVE_PROC,timeout,,4109,75.11111111111111,,,,300
605,calculate_avg_wait_time,0.005,0.01,ALT_MOVE_PROC,empty,1,6410,93.42105263157895,6556,93.36842105263158,0,36.858030796051025
43,calculate_avg_wait_time,0.005,0.01,ALT_MOVE_PROC,empty,1,1014,22.444444444444443,1018,22.555555555555557,0,0.40541696548461914
717,calculate_avg_wait_time,0.005,0.01,ALT_MOVE_PROC,timeout,,1734,48.0,,,,300
508,calculate_avg_wait_time,0.005,0.01,ALT_MOVE_PROC,empty,1,9042,232.46153846153845,9047,232.53846153846155,0,0.05683445930480957
854,calculate_avg_wait_time,0.005,0.01,ALT_MOVE_PROC,timeout,,307,12.166666666666666,,,,300
651,calculate_avg_wait_time,0.005,0.01,ALT_MOVE_PROC,timeout,,2158,51.4,,,,300
3,calculate_avg_wait_time,0.005,0.01,ALT_MOVE_PROC,empty,1,25467,364.65,25503,364.7,0,18.58184051513672
453,calculate_avg_wait_time,0.005,0.01,ALT_MOVE_PROC,empty,1,13956,253.21052631578948,13971,253.3684210526316,0,0.06115317344665527
364,calculate_avg_wait_time,0.005,0.01,ALT_MOVE_PROC,empty,1,346,7.375,376,7.375,0,0.6812446117401123
786,calculate_avg_wait_time,0.005,0.01,ALT_MOVE_PROC,timeout,,4193,45.53333333333333,,,,300
163,calculate_avg_wait_time,0.005,0.01,ALT_MOVE_PROC,timeout,,2280,35.30769230769231,,,,300
329,calculate_avg_wait_time,0.005,0.01,ALT_MOVE_PROC,timeout,,6838,159.44444444444446,,,,300
912,calculate_avg_wait_time,0.005,0.01,ALT_MOVE_PROC,timeout,,2930,63.111111111111114,,,,300
835,calculate_avg_wait_time,0.005,0.01,ALT_MOVE_PROC,timeout,,1900,58.625,,,,300
751,calculate_avg_wait_time,0.005,0.01,ALT_MOVE_PROC,empty,1,7378,86.8125,7448,87.0625,0,9.329821109771729
193,calculate_avg_wait_time,0.005,0.01,ALT_MOVE_PROC,timeout,,9674,204.57894736842104,,,,300
684,calculate_avg_wait_time,0.005,0.01,ALT_MOVE_PROC,empty,1,1512,38.294117647058826,1519,38.470588235294116,0,0.7906813621520996
776,calculate_avg_wait_time,0.005,0.01,ALT_MOVE_PROC,timeout,,3010,52.5,,,,300
831,calculate_avg_wait_time,0.005,0.01,ALT_MOVE_PROC,timeout,,6625,193.8181818181818,,,,300
803,calculate_avg_wait_time,0.005,0.01,ALT_MOVE_PROC,empty,1,3180,100.94444444444444,3180,100.94444444444444,0,0.07581591606140137
382,calculate_avg_wait_time,0.005,0.01,ALT_MOVE_PROC,empty,1,4918,126.9090909090909,4934,127.0,0,1.8621366024017334
538,calculate_avg_wait_time,0.005,0.01,ALT_MOVE_PROC,timeout,,912,43.2,,,,300
772,calculate_avg_wait_time,0.005,0.01,ALT_MOVE_PROC,timeout,,4214,146.1818181818182,,,,300
197,calculate_avg_wait_time,0.005,0.01,ALT_MOVE_PROC,timeout,,1076,37.4,,,,300
655,calculate_avg_wait_time,0.005,0.01,ALT_MOVE_PROC,timeout,,3179,63.0,,,,300
916,calculate_avg_wait_time,0.005,0.01,ALT_MOVE_PROC,timeout,,139,3.8333333333333335,,,,300
24,calculate_avg_wait_time,0.005,0.01,ALT_MOVE_PROC,empty,1,2347,82.18181818181819,2353,82.36363636363636,0,0.026124238967895508
258,calculate_avg_wait_time,0.005,0.01,ALT_MOVE_PROC,empty,1,3200,65.6875,3202,65.75,0,0.22335314750671387
167,calculate_avg_wait_time,0.005,0.01,ALT_MOVE_PROC,timeout,,3759,56.0,,,,300
155,calculate_avg_wait_time,0.005,0.01,ALT_MOVE_PROC,empty,1,1618,28.545454545454547,1663,28.636363636363637,0,3.4627151489257812
782,calculate_avg_wait_time,0.005,0.01,ALT_MOVE_PROC,timeout,,5978,67.35714285714286,,,,300
530,calculate_avg_wait_time,0.005,0.01,ALT_MOVE_PROC,timeout,,448,14.0,,,,300
854,calculate_avg_wait_time,0.005,0.01,ALT_MOVE_PROC,empty,1,307,12.166666666666666,307,12.166666666666666,0,0.8144299983978271
76,calculate_avg_wait_time,0.005,0.01,ALT_MOVE_PROC,timeout,,18068,346.6,,,,300
537,calculate_avg_wait_time,0.005,0.01,ALT_MOVE_PROC,empty,1,563,34.2,561,34.2,0,0.041588783264160156
202,calculate_avg_wait_time,0.005,0.01,ALT_MOVE_PROC,timeout,,5344,82.8,,,,300
981,calculate_avg_wait_time,0.005,0.01,ALT_MOVE_PROC,empty,1,966,26.5,968,26.625,0,10.278961420059204
200,calculate_avg_wait_time,0.005,0.01,ALT_MOVE_PROC,empty,1,1327,31.642857142857142,1358,31.5,0,0.40683650970458984
839,calculate_avg_wait_time,0.005,0.01,ALT_MOVE_PROC,timeout,,326,5.4,,,,300
325,calculate_avg_wait_time,0.005,0.01,ALT_MOVE_PROC,timeout,,3178,125.28571428571429,,,,300
86,calculate_avg_wait_time,0.005,0.01,ALT_MOVE_PROC,timeout,,2840,62.666666666666664,,,,300
417,calculate_avg_wait_time,0.005,0.01,ALT_MOVE_PROC,timeout,,1130,28.25,,,,300
102,calculate_avg_wait_time,0.005,0.01,ALT_MOVE_PROC,empty,1,557,37.25,558,37.375,0,0.08514714241027832
73,calculate_avg_wait_time,0.005,0.01,ALT_MOVE_PROC,empty,1,3259,89.22222222222223,3317,89.0,0,0.12723541259765625
635,calculate_avg_wait_time,0.005,0.01,ALT_MOVE_PROC,empty,1,1504,28.0,1506,28.1,0,0.2757716178894043
709,calculate_avg_wait_time,0.005,0.01,ALT_MOVE_PROC,empty,1,6246,91.22222222222223,6246,91.22222222222223,0,0.12653112411499023
333,calculate_avg_wait_time,0.005,0.01,ALT_MOVE_PROC,empty,1,4027,123.21428571428571,4030,123.28571428571429,0,0.03855085372924805
82,calculate_avg_wait_time,0.005,0.01,ALT_MOVE_PROC,timeout,,3309,47.166666666666664,,,,300
321,calculate_avg_wait_time,0.005,0.01,ALT_MOVE_PROC,timeout,,3356,75.0,,,,300
404,calculate_avg_wait_time,0.005,0.01,ALT_MOVE_PROC,empty,1,1436,29.3,1515,29.4,0,81.13508939743042
967,calculate_avg_wait_time,0.005,0.01,ALT_MOVE_PROC,empty,1,1366,15.846153846153847,1358,15.76923076923077,0,6.914606332778931
413,calculate_avg_wait_time,0.005,0.01,ALT_MOVE_PROC,timeout,,2232,51.0,,,,300
659,calculate_avg_wait_time,0.005,0.01,ALT_MOVE_PROC,timeout,,1637,36.888888888888886,,,,300
72,calculate_avg_wait_time,0.005,0.01,ALT_MOVE_PROC,timeout,,9144,89.47058823529412,,,,300
706,calculate_avg_wait_time,0.005,0.01,ALT_MOVE_PROC,empty,1,825,15.571428571428571,855,15.571428571428571,0,186.25294089317322
534,calculate_avg_wait_time,0.005,0.01,ALT_MOVE_PROC,timeout,,12640,243.6875,,,,300
206,calculate_avg_wait_time,0.005,0.01,ALT_MOVE_PROC,timeout,,1994,47.73684210526316,,,,300
95,calculate_avg_wait_time,0.005,0.01,ALT_MOVE_PROC,empty,1,2372,68.16666666666667,2384,68.41666666666667,0,0.041562557220458984
968,calculate_avg_wait_time,0.005,0.01,ALT_MOVE_PROC,empty,1,2824,62.5,2855,62.357142857142854,0,0.12592554092407227
676,calculate_avg_wait_time,0.005,0.01,ALT_MOVE_PROC,timeout,,5823,102.25,,,,300
694,calculate_avg_wait_time,0.005,0.01,ALT_MOVE_PROC,empty,1,231,20.2,261,20.2,0,1.8001501560211182
599,calculate_avg_wait_time,0.005,0.01,ALT_MOVE_PROC,empty,1,14773,278.6666666666667,14794,278.8666666666667,0,0.22313570976257324
144,calculate_avg_wait_time,0.005,0.01,ALT_MOVE_PROC,timeout,,6466,160.72727272727272,,,,300
935,calculate_avg_wait_time,0.005,0.01,ALT_MOVE_PROC,timeout,,3241,42.5,,,,300
920,calculate_avg_wait_time,0.005,0.01,ALT_MOVE_PROC,empty,1,3257,100.8,3257,100.8,0,0.06698751449584961
229,calculate_avg_wait_time,0.005,0.01,ALT_MOVE_PROC,timeout,,524,53.333333333333336,,,,300
812,calculate_avg_wait_time,0.005,0.01,ALT_MOVE_PROC,timeout,,5706,124.52631578947368,,,,300
596,calculate_avg_wait_time,0.005,0.01,ALT_MOVE_PROC,empty,1,4255,64.6842105263158,4260,64.73684210526316,0,0.5031149387359619
751,calculate_avg_wait_time,0.005,0.01,ALT_MOVE_PROC,timeout,,7378,86.8125,,,,300
374,calculate_avg_wait_time,0.005,0.01,ALT_MOVE_PROC,empty,1,5548,47.0,5593,47.1578947368421,0,108.27396035194397
816,calculate_avg_wait_time,0.005,0.01,ALT_MOVE_PROC,timeout,,2888,34.583333333333336,,,,300
682,calculate_avg_wait_time,0.005,0.01,ALT_MOVE_PROC,timeout,,3353,43.75,,,,300
59,calculate_avg_wait_time,0.005,0.01,ALT_MOVE_PROC,timeout,,1310,15.428571428571429,,,,300
755,calculate_avg_wait_time,0.005,0.01,ALT_MOVE_PROC,timeout,,1944,24.53846153846154,,,,300
168,calculate_avg_wait_time,0.005,0.01,ALT_MOVE_PROC,non-empty,2,1802,85.0,2516,85.0,-0.22448979591836737,43.654540061950684
247,calculate_avg_wait_time,0.005,0.01,ALT_MOVE_PROC,empty,1,3548,146.25,3548,146.25,0,0.033956289291381836
570,calculate_avg_wait_time,0.005,0.01,ALT_MOVE_PROC,empty,1,6747,175.25,6751,176.08333333333334,0,0.11347341537475586
438,calculate_avg_wait_time,0.005,0.01,ALT_MOVE_PROC,timeout,,1723,27.615384615384617,,,,300
672,calculate_avg_wait_time,0.005,0.01,ALT_MOVE_PROC,timeout,,5110,67.44444444444444,,,,300
931,calculate_avg_wait_time,0.005,0.01,ALT_MOVE_PROC,timeout,,9924,217.25,,,,300
140,calculate_avg_wait_time,0.005,0.01,ALT_MOVE_PROC,timeout,,2165,53.0,,,,300
528,calculate_avg_wait_time,0.005,0.01,ALT_MOVE_PROC,empty,1,1233,26.0,1235,26.105263157894736,0,0.6274585723876953
517,calculate_avg_wait_time,0.005,0.01,ALT_MOVE_PROC,timeout,,1326,37.21052631578947,,,,300
112,calculate_avg_wait_time,0.005,0.01,ALT_MOVE_PROC,empty,1,11192,151.78571428571428,11198,151.35714285714286,0,0.22715163230895996
63,calculate_avg_wait_time,0.005,0.01,ALT_MOVE_PROC,empty,1,245,5.166666666666667,275,5.166666666666667,0,28.076125860214233
51,calculate_avg_wait_time,0.005,0.01,ALT_MOVE_PROC,timeout,,905,13.4,,,,300
225,calculate_avg_wait_time,0.005,0.01,ALT_MOVE_PROC,timeout,,5174,62.666666666666664,,,,300
148,calculate_avg_wait_time,0.005,0.01,ALT_MOVE_PROC,timeout,,549,12.0,,,,300
302,calculate_avg_wait_time,0.005,0.01,ALT_MOVE_PROC,timeout,,604,50.6,,,,300
527,calculate_avg_wait_time,0.005,0.01,ALT_MOVE_PROC,empty,1,4862,71.94736842105263,4866,72.0,0,0.07640409469604492
939,calculate_avg_wait_time,0.005,0.01,ALT_MOVE_PROC,timeout,,6907,92.52631578947368,,,,300
210,calculate_avg_wait_time,0.005,0.01,ALT_MOVE_PROC,empty,1,449,19.75,450,19.833333333333332,0,0.24107003211975098
430,calculate_avg_wait_time,0.005,0.01,ALT_MOVE_PROC,timeout,,14956,292.10526315789474,,,,300
85,calculate_avg_wait_time,0.005,0.01,ALT_MOVE_PROC,empty,1,2854,48.72222222222222,2888,48.833333333333336,0,0.6136353015899658
978,calculate_avg_wait_time,0.005,0.01,ALT_MOVE_PROC,empty,1,4908,56.6,4890,56.4,0,105.2769238948822
306,calculate_avg_wait_time,0.005,0.01,ALT_MOVE_PROC,timeout,,4026,149.0,,,,300
434,calculate_avg_wait_time,0.005,0.01,ALT_MOVE_PROC,timeout,,3518,177.4,,,,300
55,calculate_avg_wait_time,0.005,0.01,ALT_MOVE_PROC,timeout,,7151,122.0,,,,300
977,calculate_avg_wait_time,0.005,0.01,ALT_MOVE_PROC,empty,1,2146,40.0,2288,40.1,0,2.604219675064087
513,calculate_avg_wait_time,0.005,0.01,ALT_MOVE_PROC,timeout,,7935,306.11764705882354,,,,300
759,calculate_avg_wait_time,0.005,0.01,ALT_MOVE_PROC,timeout,,5485,72.08333333333333,,,,300
323,calculate_avg_wait_time,0.005,0.01,ALT_MOVE_PROC,empty,1,257,15.6,255,15.6,0,0.0413661003112793
221,calculate_avg_wait_time,0.005,0.01,ALT_MOVE_PROC,timeout,,6923,143.4,,,,300
39,calculate_avg_wait_time,0.005,0.01,ALT_MOVE_PROC,timeout,,6687,88.45454545454545,,,,300
735,calculate_avg_wait_time,0.005,0.01,ALT_MOVE_PROC,timeout,,416,10.666666666666666,,,,300
727,calculate_avg_wait_time,0.005,0.01,ALT_MOVE_PROC,non-empty,276,199,18.2,228,18.2,0.0,151.4919354915619
132,calculate_avg_wait_time,0.005,0.01,ALT_MOVE_PROC,non-empty,1,347,25.8,457,25.8,0.0,247.93647980690002
876,calculate_avg_wait_time,0.005,0.01,ALT_MOVE_PROC,timeout,,2382,19.125,,,,300
143,calculate_avg_wait_time,0.005,0.01,ALT_MOVE_PROC,empty,1,1214,55.125,1220,55.375,0,0.036435604095458984
951,calculate_avg_wait_time,0.005,0.01,ALT_MOVE_PROC,timeout,,578,18.857142857142858,,,,300
120,calculate_avg_wait_time,0.005,0.01,ALT_MOVE_PROC,timeout,,654,10.666666666666666,,,,300
815,calculate_avg_wait_time,0.005,0.01,ALT_MOVE_PROC,empty,1,801,13.6,832,13.6,0,193.30140042304993
886,calculate_avg_wait_time,0.005,0.01,ALT_MOVE_PROC,timeout,,1623,35.54545454545455,,,,300
241,calculate_avg_wait_time,0.005,0.01,ALT_MOVE_PROC,empty,1,6124,124.8,6128,124.93333333333334,0,0.663384199142456
458,calculate_avg_wait_time,0.005,0.01,ALT_MOVE_PROC,timeout,,3427,137.85714285714286,,,,300
612,calculate_avg_wait_time,0.005,0.01,ALT_MOVE_PROC,timeout,,1315,7.2,,,,300
124,calculate_avg_wait_time,0.005,0.01,ALT_MOVE_PROC,timeout,,4322,89.5,,,,300
955,calculate_avg_wait_time,0.005,0.01,ALT_MOVE_PROC,timeout,,4951,62.64705882352941,,,,300
747,calculate_avg_wait_time,0.005,0.01,ALT_MOVE_PROC,empty,1,5821,179.66666666666666,5838,179.26666666666668,0,16.526296377182007
616,calculate_avg_wait_time,0.005,0.01,ALT_MOVE_PROC,timeout,,1140,70.5,,,,300
929,calculate_avg_wait_time,0.005,0.01,ALT_MOVE_PROC,empty,1,622,8.0,702,8.0,0,0.2103896141052246
692,calculate_avg_wait_time,0.005,0.01,ALT_MOVE_PROC,empty,1,5644,88.65,5656,88.85,0,0.7407190799713135
882,calculate_avg_wait_time,0.005,0.01,ALT_MOVE_PROC,timeout,,350,9.636363636363637,,,,300
731,calculate_avg_wait_time,0.005,0.01,ALT_MOVE_PROC,timeout,,6778,61.73684210526316,,,,300
445,calculate_avg_wait_time,0.005,0.01,ALT_MOVE_PROC,empty,1,2926,52.875,2952,52.75,0,0.048731088638305664
748,calculate_avg_wait_time,0.005,0.01,ALT_MOVE_PROC,empty,1,7245,67.25,7282,67.5,0,286.39187479019165
372,calculate_avg_wait_time,0.005,0.01,ALT_MOVE_PROC,empty,1,419,21.5,419,21.5,0,0.07529139518737793
926,calculate_avg_wait_time,0.005,0.01,ALT_MOVE_PROC,empty,1,2974,116.3,2980,116.5,0,0.026388883590698242
249,calculate_avg_wait_time,0.005,0.01,ALT_MOVE_PROC,timeout,,2272,48.92857142857143,,,,300
872,calculate_avg_wait_time,0.005,0.01,ALT_MOVE_PROC,timeout,,1214,27.1,,,,300
710,calculate_avg_wait_time,0.005,0.01,ALT_MOVE_PROC,empty,1,5475,57.63157894736842,5527,57.8421052631579,0,0.22357869148254395
454,calculate_avg_wait_time,0.005,0.01,ALT_MOVE_PROC,timeout,,677,33.0,,,,300
83,calculate_avg_wait_time,0.005,0.01,ALT_MOVE_PROC,empty,1,4090,38.46666666666667,4212,38.46666666666667,0,10.208516597747803
583,calculate_avg_wait_time,0.005,0.01,ALT_MOVE_PROC,timeout,,1253,31.181818181818183,,,,300
366,calculate_avg_wait_time,0.005,0.01,ALT_MOVE_PROC,timeout,,516,32.125,,,,300
325,calculate_avg_wait_time,0.005,0.01,ALT_MOVE_PROC,empty,1,3178,125.28571428571429,3184,125.5,0,0.03796577453613281
241,calculate_avg_wait_time,0.005,0.01,ALT_MOVE_PROC,timeout,,6124,124.8,,,,300
412,calculate_avg_wait_time,0.005,0.01,ALT_MOVE_PROC,empty,1,920,32.0,920,32.0,0,0.13052940368652344
35,calculate_avg_wait_time,0.005,0.01,ALT_MOVE_PROC,timeout,,7561,70.10526315789474,,,,300
396,calculate_avg_wait_time,0.005,0.01,ALT_MOVE_PROC,timeout,,3446,29.285714285714285,,,,300
971,calculate_avg_wait_time,0.005,0.01,ALT_MOVE_PROC,empty,1,6249,261.57142857142856,6255,261.7142857142857,0,0.0374908447265625
573,calculate_avg_wait_time,0.005,0.01,ALT_MOVE_PROC,timeout,,2161,34.083333333333336,,,,300
739,calculate_avg_wait_time,0.005,0.01,ALT_MOVE_PROC,timeout,,2573,27.263157894736842,,,,300
245,calculate_avg_wait_time,0.005,0.01,ALT_MOVE_PROC,timeout,,14474,170.47058823529412,,,,300
577,calculate_avg_wait_time,0.005,0.01,ALT_MOVE_PROC,timeout,,813,24.428571428571427,,,,300
114,calculate_avg_wait_time,0.005,0.01,ALT_MOVE_PROC,empty,1,5854,256.125,5854,256.125,0,0.05043959617614746
392,calculate_avg_wait_time,0.005,0.01,ALT_MOVE_PROC,timeout,,4523,45.07142857142857,,,,300
623,calculate_avg_wait_time,0.005,0.01,ALT_MOVE_PROC,empty,1,880,18.842105263157894,897,18.894736842105264,0,0.18659734725952148
998,calculate_avg_wait_time,0.005,0.01,ALT_MOVE_PROC,empty,1,654,47.75,656,47.875,0,0.03723478317260742
31,calculate_avg_wait_time,0.005,0.01,ALT_MOVE_PROC,timeout,,2137,33.18181818181818,,,,300
842,calculate_avg_wait_time,0.005,0.01,ALT_MOVE_PROC,empty,1,2627,57.23076923076923,2633,57.0,0,0.04371929168701172
450,calculate_avg_wait_time,0.005,0.01,ALT_MOVE_PROC,timeout,,4771,48.75,,,,300
128,calculate_avg_wait_time,0.005,0.01,ALT_MOVE_PROC,timeout,,2380,26.133333333333333,,,,300
362,calculate_avg_wait_time,0.005,0.01,ALT_MOVE_PROC,timeout,,10453,89.11764705882354,,,,300
521,calculate_avg_wait_time,0.005,0.01,ALT_MOVE_PROC,empty,1,583,9.5,583,9.5,0,13.364113807678223
587,calculate_avg_wait_time,0.005,0.01,ALT_MOVE_PROC,timeout,,4001,31.2,,,,300
216,calculate_avg_wait_time,0.005,0.01,ALT_MOVE_PROC,empty,1,609,32.833333333333336,607,32.833333333333336,0,2.543980598449707
959,calculate_avg_wait_time,0.005,0.01,ALT_MOVE_PROC,timeout,,6382,131.66666666666666,,,,300
251,calculate_avg_wait_time,0.005,0.01,ALT_MOVE_PROC,empty,1,3038,36.8125,3049,36.9375,0,1.4594168663024902
986,calculate_avg_wait_time,0.005,0.01,ALT_MOVE_PROC,timeout,,1031,52.6,,,,300
558,calculate_avg_wait_time,0.005,0.01,ALT_MOVE_PROC,timeout,,918,16.272727272727273,,,,300
566,calculate_avg_wait_time,0.005,0.01,ALT_MOVE_PROC,empty,1,3911,67.33333333333333,3926,67.0,0,0.30404019355773926
851,calculate_avg_wait_time,0.005,0.01,ALT_MOVE_PROC,timeout,,3124,45.44444444444444,,,,300
384,calculate_avg_wait_time,0.005,0.01,ALT_MOVE_PROC,empty,1,8221,98.84210526315789,8238,98.52631578947368,0,16.13597083091736
976,calculate_avg_wait_time,0.005,0.01,ALT_MOVE_PROC,timeout,,1616,25.1,,,,300
22,calculate_avg_wait_time,0.005,0.01,ALT_MOVE_PROC,empty,1,13517,465.75,13517,465.75,0,0.06249809265136719
664,calculate_avg_wait_time,0.005,0.01,ALT_MOVE_PROC,empty,1,2864,76.0,2865,76.0,0,0.556027889251709
569,calculate_avg_wait_time,0.005,0.01,ALT_MOVE_PROC,empty,1,856,11.5625,892,11.5625,0,4.2005438804626465
107,calculate_avg_wait_time,0.005,0.01,ALT_MOVE_PROC,timeout,,2680,96.625,,,,300
